"","q10_q103.1_corr","q10_q103.2_corr","q10_q103.3_corr","q10_q103.4_corr","q10_q103.5_corr","q10_q103.6_corr","q10_q103.7_corr","q7_q103.1_corr","q7_q103.2_corr","q7_q103.3_corr","q7_q103.4_corr","q7_q103.5_corr","q7_q103.6_corr","q7_q103.7_corr","q3_q103.1_corr","q3_q103.2_corr","q3_q103.3_corr","q3_q103.4_corr","q3_q103.5_corr","q3_q103.6_corr","q3_q103.7_corr","q3_q24_corr","q3_q31_corr","q3_q32_corr","q3_q108_corr","q3_q113_corr","q3_q51_corr","q3_q110_corr","q3_q26_corr","q3_q30_corr","q3_q37_corr","q3_q40_corr","q3_q46_corr","q3_q52_corr","q3_q58_corr","q3_q23_corr","q3_q27_corr","q3_q33_corr","q3_q38_corr","q3_q45_corr","q3_q56_corr","q3_q29_corr","q3_q35_corr","q3_q41_corr","q3_q47_corr","q3_q53_corr","q3_q59_corr"
"11",0.0194526748987986,-0.120320453513266,-0.074033223183016,-0.178768039052199,-0.0675585895339865,0.0727218833431206,-0.2646627394455,-0.0456350164351898,0.017297300417048,0.0154320987654321,0.011322770341446,0.231537261586324,-0.278115605918218,-0.000274027279953716,-0.0478788324934211,-0.0270364766348144,-0.139176404322946,0.0923167113860126,0.162779922874198,0.0775933098044234,0.0272790587348724,-0.260656466002057,0.100573384712662,-0.205070251272506,-0.113256648223854,-0.000842635254230781,0.150957814547155,0.0886869375644032,-0.147569508189993,-0.29040254546356,-0.283964875291489,-0.144926189004191,-0.23992947747225,-0.130289603701578,0.129522997665686,0.0173576286949668,0.312270714127307,0.151207335199935,0.102163473860079,0.322162781056686,0.261958674783698,-0.103473223321728,0.0116056044665289,-0.0269587442898803,0.123722624723535,0.00573207312909841,0.1052258906078
"12",-0.0129817392749308,-0.067248787159085,-0.315288833125858,-0.127136819495964,-0.185919788255089,-0.132025146561128,-0.0743641311520529,-0.0542400128766451,-0.0181057828788938,0.0469447353867925,-0.264951661369708,0.0165249671882889,-0.133330817277532,0.0216352170449438,0.158233815210559,-0.300680370577196,-0.0798034820493868,0.00058013616638267,0.200065072276392,0.0358218545849378,0.185047387791943,-0.0391045168731586,-0.0379831548221138,0.0410185641274316,-0.151342877480217,-0.0223056191261402,0.0179477170900898,0.00655193700154517,-0.0443821828672184,-0.0280532328022192,-0.233396810895451,-0.21607781249059,0.160220435024715,-0.246385747270523,0.117752980979647,0.0597538431167242,0.124566904865965,-0.0252949688072527,-0.0710077059811609,0.159256769196443,0.259060085762893,-0.180086923982907,0.167869175465202,-0.0206383933282277,-0.0480672217382137,-0.0429257041363706,0.141224508971552
"13",0.025900462710013,-0.279536157359288,-0.304698346203034,-0.213256519784105,-0.176376367503712,-0.0701953883431241,-0.0812730038681761,0.20097851036646,-0.140985315134946,-0.240872575713362,-0.0180070297726062,-0.0265315361806938,-0.304129948530936,-0.0242910312384314,-0.194741861111229,-0.210612980953286,-0.170937331217131,-0.019436572086481,0.227890618361408,0.00736012162207,-0.194264250466589,0.0363681768647788,0.0357805577660555,0.15875572102578,-0.138454005133307,-0.0703089092193459,-0.2428162712695,-0.0289936678118711,-0.0771293580976145,-0.28317466011845,-0.153931598675965,-0.108649235489926,0.145070844676185,-0.179111626883122,0.051624918369079,-0.0372420898842923,0.194419329550037,0.0182990569507837,0.0874138650371216,0.214843793359414,0.172440809574485,-0.13578870232675,0.00830008943332606,-0.141080701803412,0.180921413563513,0.179389099256966,0.0853578183127252
"14",0.131679045772631,-0.280829321711901,-0.239041503926108,-0.167999367525616,-0.068781843456954,-0.105891273937244,0.0284354175933971,0.192223275647061,0.0934770457233492,-0.231885690951588,-0.0772030854284392,-0.180698056774443,-0.263740886578853,-0.0753884132631549,-0.0686211505604651,-0.0980534707160319,-0.131749546909162,0.0280105034531087,-0.0346369490060001,0.0806600151812398,-0.123775377261135,-0.0949923683073282,0.0911013611016869,0.131206504183786,0.0480533056236111,0.00691997807843896,-0.317338710944799,-0.148335046158527,-0.0594794834262527,0.054945983879093,-0.0401675263257022,-0.1698992519152,-0.127103438648447,-0.174261288324795,0.0619033886175486,0.0182105914633428,0.269912119776301,0.185209076401443,0.0149872080070776,0.155667887864067,0.148316727890983,-0.0927694910158344,0.0536064051646093,0.145221487884606,0.0880294453048055,0.159408301112721,0.161735778539996
"15",-0.0048041781830359,-0.222103118132024,-0.270249067939727,-0.126267286205822,-0.0674756476155763,-0.227477031663556,-0.180829602054003,-0.0285670615949641,-0.0150556521915916,-0.325463483480785,-0.0410910714179416,-0.0810994871652671,-0.3117714232021,0.0341513495769978,-0.0465153674494524,-0.20330517751658,-0.231972163547879,0.0662823332214537,-0.0193601209968494,0.0430603150827297,-0.152446753688539,-0.00031038465016634,0.127659943681951,0.0482020084694647,-0.252159271651838,0.12556816937573,-0.0858073786909466,0.0106036613121724,-0.266978653657384,0.142040482201355,-0.0958017090773422,-0.203278760066207,0.112807198123451,-0.265357656676599,0.0803241323953739,0.0467401027218238,0.136948961811718,0.0161636157931699,-0.083827312908788,0.134514641084483,0.201501132167097,-0.0635622809553205,0.0444474114924247,0.00891429054349906,0.129461041683943,-0.0108567832985314,0.225411269393327
"16",-0.150102633791463,-0.163761401011549,-0.401407883991662,0.0432150081140605,-0.284653808949067,-0.127884872768913,0.0204899036041213,-0.0358632666334709,-0.0832011410520446,-0.20329783314198,-0.0473912976120899,-0.0383043973536436,-0.430807136670579,-0.00521470282737702,0.072784822982942,-0.144001921224526,0.108313138494529,0.0796957671957672,0.0418525435348342,-0.00585415293900912,0.0735010976298587,-0.0311038036341868,-0.10038927724854,-0.201798668310567,-0.23324780306826,0.023549258913891,-0.0179573085275554,0.130293111252123,-0.20985829198003,-0.0837769985442255,-0.197332621864775,-0.117413805874104,-0.188177712084315,-0.257400991451214,-0.0219583146842791,-0.137562825276087,0.270917039459753,0.288736554016525,0.0866624465046517,0.272317213920086,0.1063460451861,-0.269456127315661,0.0599395737824883,0.0131873410576428,0.122497259697997,-0.0110921446014565,0.174440251387123
"17",0.126600904992119,-0.152641866043904,-0.105661183837944,-0.386772499148995,-0.0790208039319449,-0.10890899289802,-0.208547615052417,0.0273278127898201,0.028864550184436,-0.215191236649443,-0.000865907648351088,0.0680840790166691,-0.0766777596657699,-0.10732775839734,0.0152844360297218,-0.268388154237904,-0.0651819357721029,0.0642582566513101,0.011726923585019,0.029331769685601,0.0992279713128706,-0.0492406935554186,-0.225022962698432,-0.0690975267340677,-0.204454031409153,0.0804391444846023,-0.152146319158245,0.150903779135321,0.0695877796632879,-0.0579394927253701,-0.0412821054377221,-0.329868827425601,-0.00720335286857327,-0.300609877411246,0.196648013640875,0.207227837076952,0.283802831040123,0.209494870388537,0.00435651341057548,0.325304929208356,0.113191391162614,-0.0435630326110264,0.0674742603217644,-0.079964596025898,0.178209649798563,0.0454008068641306,0.182114646110121
"18",-0.000167955950978695,-0.135683426740572,-0.402646288180058,-0.0191391679603203,-0.11163066153931,-0.0367992180579819,-0.0860934942051626,0.0304119569489002,0.095552158579054,-0.13447858840998,-0.233240795818953,0.0301641387106373,-0.158008734665089,0.0312810473146773,-0.175034523162774,0.0793503948450204,-0.141985892200291,-0.196125334423443,0.113254710117049,-0.0153974865141523,-0.218532822907468,-0.044618693333205,-0.0682285838500963,0.0171887779900733,-0.0844663314080219,0.0997051294942543,-0.099828293262725,-0.154444167810616,-0.16057834446855,0.0325305311047661,-0.166461347584438,-0.0961055438833983,-0.124572788463345,0.00293760686631861,0.0969953962834559,0.128289686340456,0.143747258491258,0.129099956254679,-0.10308625968968,0.310807772440353,0.344551696717849,-0.0474334075910978,0.064387702733452,-0.192050050846157,-0.0898535141249015,-0.0749064254158383,0.119605786101255
"19",-0.0895257155425651,-0.27949943757053,-0.209129447612325,-0.187015438708992,-0.131265200394093,-0.116380096614486,-0.0786413844966027,-0.0870113666021921,-0.0202013352058565,0.0596403011847186,-0.180766004955904,0.0285291281068024,-0.219337175718734,0.136406558283903,0.136346832944448,-0.175691834797106,-0.0741037603707341,0.0386400680121121,0.215466537036924,-0.052167230638192,-0.0649482509230758,0.0470618651735097,0.166069737795054,0.0619787277851561,-0.13747479214762,0.0141913274152476,-0.109238603595885,0.196208649695834,-0.162714008367977,-0.169624364348064,-0.260234716807582,-0.246642240322763,-0.0820998938998456,-0.0298209975881409,-0.0473659436567636,0.214751037436525,0.283889237192461,0.130874657016827,0.116444404484551,0.247055379557744,0.226490893858114,-0.0642918465404946,0.081588343844395,0.132891280264789,-0.0377869091325692,0.0231802342729941,0.250725085111651
"20",-0.094555591919149,-0.197170131931034,-0.271351940918298,-0.177054782282059,-0.00349436812266989,-0.0805551409960669,-0.121203604939883,-0.165865092991537,0.0151146700675364,-0.14761353117997,-0.0310365781908463,0.0183981329470711,-0.29786475302028,0.0259959810583478,-0.133060543391999,-0.0419881465823714,-0.226285970094589,0.0317990269415369,0.140806183193888,-0.142505412806505,0.0748829785875863,-0.015394460725099,0.031466984217443,-0.0428313738501137,-0.221044539092146,-0.125474464727033,-0.0207834029281231,-0.0986632272832343,-0.0687792720603586,-0.269025147910464,-0.166035503777148,-0.132042351602166,-0.0482295675942273,-0.391403012718093,0.0147806387632415,-0.0804504282443321,0.153115335259178,0.177023058540428,-0.12839731507206,-0.0060299832607897,0.181081603920492,-0.00774694229472707,-0.0634798737401802,-0.00248102505445759,0.316725029887592,-0.0696466449791079,0.112666732158045
"21",0.0853290549696679,-0.125009257083585,-0.254595161929363,-0.431724006513787,-0.243802420043084,-0.130743887328838,-0.0958710704757371,0.094093036549136,0.0648917367620871,-0.359411944018943,-0.181191497272689,-0.0927316134758805,-0.285607456968139,0.257663365999175,0.0542145843240786,-0.102359640890241,-0.169011326054474,0.215412427283589,0.213583135945558,0.00757899364319672,-0.166621677743179,-0.0792143975894156,0.048205302751641,2.35160014253325e-20,-0.158760636576947,-0.042273087564199,-0.12560574856415,0.093838013233045,0.0306107851764259,-0.0719289940806772,-0.228943017543396,-0.172565664205649,0.0440442583671761,-0.154743628458518,-0.0262627298979728,0.152563649391541,0.394652628825019,-0.0579976794558286,0.104164880177279,0.101281037991633,0.171334769033545,-0.334403803350264,0.0652246147423284,0.212744051602301,-0.101974931322983,-0.0595584866456312,0.16109050788111
"22",-0.177781311751194,-0.19743302942555,-0.366920088479025,-0.215946167958728,-0.147211546430891,-0.304194748114385,0.146821365954382,0.0255196720845284,-0.00240562612162344,-0.173202614379085,-0.193626538904275,-0.00395747139148794,-0.209192218629553,-0.0243238362596664,-0.190904364817876,0.0131484204950534,-0.174228460818876,0.226254138226977,0.0540539924240847,-0.0575092514287449,0.0419194194780736,-0.165998362143996,0.165667023033011,-0.252899543602726,-0.128681881921097,0.0616527124647695,-0.0391485325962535,-0.00739898810958965,-0.164526131629882,-0.132865293410063,-0.143870772715108,-0.10306844710302,-0.0882070644069406,-0.200312732075348,0.202254082859039,-0.077566511723463,0.0862982669427873,0.0204850879570995,-0.0603359069102402,0.142104688298893,0.199835758092838,-0.121087665801299,0.0717271156553713,0.150500915761699,0.0417077362752443,0.0588040361480189,0.101213146413099
"23",-0.0258506135849998,-0.0926970239934463,-0.274230912175978,-0.15151715673937,-0.283711977104504,-0.0825646902618761,-0.00743496821255529,-0.012105733954622,-0.190995340268762,0.0185147810959829,-0.230048681963816,-0.0596054411176598,-0.126008491276722,0.0572619669274261,-0.242425154912849,-0.0761370250746713,-0.189446897436587,0.108111749695372,0.265997097719026,0.0588006936992589,0.172474199706372,-0.0945359835898707,-0.060622680923902,0.0823953671781456,-0.251380222960814,0.131453314409683,0.160017605930106,0.0673905790297104,-0.123536489026642,-0.261050109635592,-0.201025625429075,-0.18076592632044,-0.124487985941071,-0.0673628857121294,0.0779136267257063,-0.128098730129564,0.106342138458739,0.0697782507587084,0.0135113753513972,-0.0413318910583463,0.237321446070005,-0.113381308311816,0.0665104352857329,-0.0967002393691981,0.0996683672044575,0.0132381350958052,0.151785057897918
"24",0.126348860866402,-0.339741411834117,-0.540396968705503,-0.203179612581624,-0.191963067283947,-0.107886595904187,-0.0501437748485589,0.190856377663265,0.0200432400133028,0.0199658731870624,-0.0378181899535175,-0.125085371781551,-0.0934083147177727,0.0496405989396103,0.0431171838844757,-0.122918778959622,-0.0983026247988738,0.124316174263528,0.0500163432368236,0.0416040965997294,-0.0363577724612378,-0.0105066081079253,-0.254165863997542,-0.232302642937592,0.0399874285206296,0.122657654165808,-0.148185806926799,-0.0713522991537585,-0.0445830310588128,0.0162414350819849,-0.227327803875,-0.122197495510716,-0.0795745564996053,-0.244498117352504,-0.00951318508453118,-0.0279578401998073,0.0723961125355919,-0.0890054809870458,0.0223105325289191,0.249375632227359,0.278988478336597,-0.0659054837199543,0.041966625005804,0.0927101005750925,0.072565355795423,-0.00606187256206378,-0.103771890632907
"25",-0.0355934617472668,-0.196525761292017,-0.126569597408802,-0.404154035667129,-0.0574949485381766,0.091584563068263,-0.101761447301337,0.0131663025024151,-0.252077918493756,-0.166320813966988,-0.00896421457000795,-0.0785123662254693,0.00868278907046594,-0.0273731308874754,-0.0621897417163188,-0.26650519360258,-0.170253062968002,0.181410934328558,0.181458284377872,-0.061888273652312,0.149241017980697,0.0913321032531743,0.0195078721280256,-0.0537001428260467,-0.269992382091438,0.0396623851384621,-0.0508283632902423,0.16059369611454,-0.0691730462992128,-0.278224001785381,-0.0415984064351741,-0.105361986498899,0.115015393441366,-0.143521435349368,0.165552748386444,-0.0465747867918729,0.248303324698864,0.120107232131896,0.108321051027343,0.0843831886178194,0.237254806314809,0.0333749912470293,0.121681562977983,0.00525985258108578,0.125217996184986,-0.0665335019854706,0.178426023555579
"26",-0.160316396946121,-0.231139225876872,-0.27094346506401,0.0385094720882058,-0.0817712278778834,-0.111868178276073,0.0341305636351842,-0.217931220884084,0.248260374910115,-0.347685104613338,-0.19100536442422,-0.0134630017340984,-0.228989038091399,0.0544887909756579,0.00149300776838704,-0.0521975689176347,-0.147784760008838,0.0165723721661234,0.0795719423846604,0.0725986047898106,-0.0528491842045199,-0.00337026823837445,-0.08280369448936,-0.034173393331307,-0.0514623651565959,0.216604341099249,0.0543001517302398,0.115677523540952,-0.240134588378506,-0.173873639446953,-0.0534535034844248,-0.280883953976819,0.184959440516613,-0.209165788309619,0.0650868340577603,0.0737380254876686,0.18693598734493,0.255650180150671,0.147461037292238,0.193275802094511,0.167385003395793,0.015577385662848,0.169743027619189,0.0606995130248169,0.0111635001658309,0.345352911724485,0.117028892422545
"27",0.020488168406254,-0.366271266536401,-0.452967594215144,-0.339543787989369,-0.0886075841822658,-0.0629439393972418,0.140773212319145,-0.0229698800494404,-0.0139078208726941,0.126499868489136,-0.146182786202204,0.213648534084099,-0.1176374380361,-0.107258336441875,-0.0627996143929597,-0.181586123277131,-0.179948110857822,0.212293944780087,0.0630039616542845,0.11952278402394,-0.0996961672351316,-0.0297677541651802,-0.00706137275524564,-0.0928472908247976,-0.0511596681677748,0.156699759604479,-0.10347152937557,-0.0410630087346775,-0.103703969499775,0.162331447909441,-0.0606999583610299,-0.253237660021938,-0.178979142701334,-0.0157755425189305,0.118179452420205,0.14066732416962,0.076111160027639,0.0396944136827473,0.0794607275723881,0.24896215286866,0.0794663213023064,-0.121930763650517,0.156944620517643,-0.0477573311064518,0.148140145807518,0.0381448090180886,0.144011618561463
"28",0.0272203881702086,-0.227865608757308,-0.416198034848998,-0.258649363787842,-0.132855146081544,-0.309545367547357,-0.156725653774763,-0.00395663393260955,-0.00335749933784778,-0.204706237460725,-0.282456240912053,0.0710851959193587,-0.119094757287062,0.0605863906340108,-0.216862892797973,-0.0140323670254569,0.159987424247914,-0.0787960290250213,-0.0274747898589739,0.0853522609809211,-0.15926118062014,-0.125121206003618,0.0497172823159297,-0.0590186840654884,-0.112049545985995,0.152454721705255,-0.149782614415712,0.0971791598276403,-0.176190971120132,-0.0942129240694009,-0.192688765688208,-0.132091425163825,0.131653823692908,-0.285523151030117,0.329307161764547,-0.100845842137426,0.178412863285615,0.101251727480516,-0.00605451051597182,0.17075963018336,0.211297429775103,-0.103100702246324,0.0826420418825179,-0.0763208455825943,0.0837103795932492,0.0448156253088538,-0.0313225493672632
"29",-0.120301675704602,-0.21513355793205,-0.332856079086529,-0.124327496069977,-0.0655878869901711,0.0797385829956924,-0.168682222871387,-0.103519170226306,0.145169636010797,-0.230699920291389,-0.225480623585301,-0.147926097966862,-0.043288705078449,0.19337669225099,-0.0160330652206503,-0.0865172610037015,-0.267688543143965,0.145047068928207,0.337927269272799,0.00954276654763661,0.143115456859292,-0.209059259348273,-0.0102975906985428,-0.0633539734484855,-0.379027561193375,-0.0573711535690178,0.145565707035258,0.0983894308103649,0.0560182607798293,-0.251051743365749,-0.126636969385653,-0.313952846070308,-0.197202744916952,-0.234549737366725,0.048432138337907,0.144462915864201,0.205423728673287,0.200160325389521,-0.165014326123488,0.411106376259322,0.303917127112033,-0.0705364757631425,0.216575834333017,0.0605924586085847,0.165665877337272,-0.0147912270632287,0.134915731325036
"30",-0.0157303207177584,-0.316369674669638,-0.185912806936035,-0.400862710277036,-0.00534788045126916,-0.0404068347925429,0.0190565829563318,-0.107258439460926,0.201228727052787,-0.244985353527654,-0.293465028718932,-0.0136646255602283,-0.110331418553937,-0.144955189148452,-0.0967541949530707,-0.196114400628919,0.129672603991149,-0.0844980339211749,0.0110638448856256,0.0126770544872657,-0.185622602044932,-0.195173237888109,0.0641661742677009,0.0286171250328526,-0.0342310820414976,-0.045845744494121,0.132325662361942,0.049554206214098,-0.140723849442391,-0.0246300807356645,-0.0900386008749618,-0.319648573031831,0.118744735698261,-0.324459280243484,0.0717749168588226,0.107410951879962,0.300863816623573,0.136381596980723,0.0600327095271452,0.10704406887177,0.266307900960408,0.0441073339963144,0.0171103183598414,-0.0628894513091234,0.0115630646678819,-0.0668605946296391,0.127924583276355
