"","q3_q103.1_corr","q3_q103.2_corr","q3_q103.3_corr","q3_q103.4_corr","q3_q103.5_corr","q3_q103.6_corr","q3_q103.7_corr"
"20",0.12557707115651,-0.0893570135724339,-0.0750455452126064,0.0861164271040236,0.0704242582002233,0.00244781926815696,0.164922270207351
"21",-0.067763041275494,-0.188811569377755,-0.292938032467726,0.0309254679664929,0.27307751287824,-0.133576097922781,-0.0793075377465982
"22",0.00236276465540476,-0.232473583783327,-0.205271383800314,0.161815068493151,0.00968617968323518,-0.00782662076005688,0.0116163823032986
"23",0.0515151265634909,-0.186030588917592,-0.0770638623360155,-0.106994854323458,0.193588247758924,0.0320696631258006,0.0123326135781622
"24",-0.0974022946256785,-0.236132658554891,-0.0685501118839239,-0.0191831392942923,-0.0683952290353141,0.147028141410002,-0.0152915378293561
"25",-0.0125563304700581,-0.177346114255012,-0.139250069003399,0.0872268531834968,0.138532444792596,0.052889116654623,0.13018206987455
"26",0.141105157667527,-0.141620618983748,-0.104400974213758,0.0520446254703747,0.0350849382686604,0.0394767431782517,-0.107720971246933
"27",-0.275167186056116,-0.238077724473502,-0.0262564716131557,0.0832823502100343,0.0712820005403016,0.177852341561929,-0.345092329546481
"28",0.117321574015703,-0.0294269816409159,0.099499981546688,0.115877259667664,0.175286044568872,0.055792171811924,-0.150091705535833
"29",-0.156415741962737,-0.170624712509271,-0.150698369241116,0.19062142443986,0.124177876499634,0.105101039319936,0.0039503895252195
"30",-0.0290971621995084,-0.173610849018366,-0.195348537842149,0.0409820780263498,0.0917716082063856,0.128153914063287,0.008314721375181
"31",0.0332045215707487,-0.213516026653634,-0.151928476926602,-0.0389568241893366,0.0640172159674454,-0.0642150476995646,0.0965690002277861
"32",-0.10183404708215,-0.0743641583850992,-0.0876744322371018,-0.127308005379075,0.277091290469285,-0.000802622891011521,-0.312474828135491
"33",-0.0230874352830007,-0.134357810434909,-0.182221190255338,0.104780143693127,0.210701363351061,-0.0343601582693682,-0.169397747768197
"34",0.0202586416001859,-0.181110882638779,0.114964016611628,-0.0185581409399552,-0.0427220031344938,-0.0758752066106299,-0.282856311345271
"35",-0.19625378474135,0.0897785558658907,0.0734245217127713,-0.0330582101000477,0.0560629397235081,-0.0216947377781596,-0.140043619952643
"36",-0.165713785913947,-0.266286293300779,-0.179678005225514,-0.15834686854287,0.313192617788499,-0.0841338198451802,-0.0279909957019499
"37",-0.0561967203979322,0.00234682951266257,-0.274348104043073,-0.0954965415979844,0.202811411824447,-0.00593483946955432,0.00338854303161706
"38",-0.022160131510698,-0.212325305065676,-0.27374844933906,-0.029685596312417,0.277905368811583,0.059768792703112,0.0593299076531917
"39",-0.0105264309865034,-0.170262696309034,-0.140857793504841,0.0835536601273219,0.258588959535835,0.0645328743855759,-0.198390417905575
"40",-0.00123796268452554,-0.0587206998591985,0.0194399687538435,-0.00293943660397186,0.150930482276172,0.154200585052484,-0.0537219071503916
"41",-0.233491538532418,-0.171219568313145,-0.0208084975506487,-0.132419757679699,0.348621353567297,-0.143620372071685,0.143084275121782
"42",-0.140153317071812,-0.0816572333266427,-0.1346931230464,-0.0291359891866397,0.0816908257047504,0.0298454995019017,0.00658591437621109
"43",0.0852970529204247,0.0524765015424378,0.00874018026254085,-0.0764227869122198,0.24203722500371,0.236682889822251,-0.219995023853593
"44",-0.0145891801932704,-0.14157291154562,-0.155646713427365,-0.0194211321374749,0.0543950533233362,0.154723408019961,-0.0257303564369873
"45",-0.00244447634392947,-0.137331667433295,0.0610232980327475,0.190926588189607,0.196317311814478,0.0334493474009113,0.00446852977054572
"46",-0.0825435498935654,-0.247506633565804,-0.0615262061097497,-0.00899259180183553,0.151579239816843,-0.0221495573644124,-0.157310685630535
"47",0.0756772913662274,-0.349462532501965,-0.0809815963360952,-0.0257755230954236,0.184310708279219,-0.0135008967282358,0.0190502771267076
"48",0.0763027725451199,0.101876314013115,0.0480537577876908,0.0640933655708788,-0.11532152486715,0.0167701873307468,0.0818922759742309
"49",-0.0221180330329832,-0.17555481124803,-0.216705555814169,0.153158873238005,0.0454193901795983,-0.0273130850320613,0.00417078467759301
"50",-0.156681981970318,0.000778717645079734,-0.199688528639589,-0.195054140613441,0.0894187293974807,-0.0767232878398805,-0.116351768033371
"51",0.0356030299316934,-0.265923165842687,-0.0513024942820582,0.0943666138704649,0.114428665454683,0.0679582965670624,-0.0210206749155706
"52",-0.252965500447433,-0.00801175063892392,0.017710450787929,0.148150134957558,0.144986545082973,0.0781621880450069,-0.135113204733313
"53",-0.0599942873547402,-0.263083632408452,-0.199690154673534,0.127012791413246,0.222417517523292,0.0154019337848502,0.2246984852587
"54",-0.0772369823952598,0.0509937565558456,-0.18559959041375,0.0451795115419311,0.0746034592812064,0.0516484995054744,0.151196157295681
"55",-0.0881397896774586,-0.0372800839561532,-0.0221141580850149,0.131005655273103,0.0536932921245278,0.0651568133754541,-0.19877729112417
"56",-0.0669894939716816,-0.191086434786617,-0.201921999532732,0.112350365696501,0.104689402224156,0.00472003354298512,-0.136568441171668
"57",-0.124256025358953,-0.0992947437692665,0.214408949426384,0.143869497145395,0.259250858760373,0.0329589098142979,-0.105280356459612
"58",-0.041579774284243,-0.106870687559717,0.0594392474732848,0.117031473510127,-0.000316878741151948,0.140315324427369,-0.133900722510798
"59",-0.0946258134564777,-0.228314506845969,-0.0503536478477299,0.0147772016201805,0.243522399627847,-0.106174770516907,0.0510745843485984
"60",-0.0139159374523722,-0.095686304675429,-0.0863664413018126,-0.0243196786531138,0.412049368688178,0.0097232043089778,-0.262786797580769
"61",-0.0205444336180382,-0.0474556072557577,-0.162014484901284,-0.0578728062286166,-0.0152591945920002,0.255341950388183,0.176643680233757
"62",-0.0367203623049611,0.0353917860540524,-0.25124477881034,0.0383361778013153,0.139860501334397,0.016075361941219,0.1890027109115
"63",-0.156336402697715,-0.0639839255562276,-0.13632634145128,-0.0360070205052656,0.182508720042129,-0.00278790272907138,-0.0950778167513323
"64",-0.0923165805561591,-0.176704215480899,-0.213742540903641,0.0999375075794946,0.239500015732463,0.0363223221553582,-0.119378132761627
"65",-0.159977491198528,-0.264126341865208,-0.0808740622278825,0.112673321897385,0.245923039292287,0.0524769287441069,0.0446806878799713
"66",0.0692030616999639,-0.235544913704758,0.0635972839470032,0.256441497621806,0.106226863754718,0.0412155427362008,-0.197522039789513
"67",0.0434976988842913,-0.146379933682651,-0.239196341555026,-0.0555790810263541,0.0713077135328159,0.0853533083831698,0.0444298010567001
"68",0.0374555315635603,-0.06684014142867,-0.0270900075339784,0.0575568358394713,0.0724378897957404,0.282587612702113,-0.122115166646912
"69",-0.135702724549772,-0.00217678411786334,-0.173876003716171,-0.0107580507284724,0.217627779488377,0.146373693281966,0.152658555748606
"70",-0.320620721917563,-0.220842011586829,-0.197034220324075,0.0130143565391088,0.178915114104007,0.215972930712038,-0.0634868058031426
"71",-0.0478970666858579,-0.240503983226733,0.0368461291119756,0.342188505920465,0.0897527908338735,0.0417368139516843,-0.095026062449822
"72",-0.199117461887148,-0.0742934787483008,-0.256760452284492,0.15887183394355,0.340854865517034,0.0664216944000477,0.119447736563394
"73",0.0664896288805107,-0.163041176999307,-0.279540362791584,-0.0213378474132681,0.035510575637447,0.029152819127158,-0.00761195499337617
"74",0.0646120149520674,-0.255133279971039,-0.127299179020008,-0.0582449604416108,0.230989122534326,0.0686252008681578,-0.0434741157332758
"75",-0.2152378190591,-0.0873487034434043,-0.214733753411309,-0.143035442648369,0.232420846144656,0.0940600235835929,0.0123610122949017
"76",-0.124057819570376,-0.144728711319507,0.07353665652026,-0.0641825790996823,0.048620775460539,0.179555977200025,-0.0621054178417361
"77",-0.0533863546779783,-0.16409964877615,-0.130790141820529,0.0623471065610045,0.10948597095665,-0.0240397761348516,-0.0817350970630283
"78",-0.141574782721613,-0.23231683952972,-0.228863022018583,0.23902852446413,0.163448882375967,-0.16308792132204,-0.0308099405663682
"79",0.00777273213141634,-0.138324412475374,-0.10089487916214,-0.154503406249871,0.25471773384098,0.0510751586325443,0.0873590922206089
"80",-0.129261122388247,-0.0493161182379563,-0.183146697421346,0.0403151745513916,0.0740279306234652,0.0449320236794039,0.218519725294839
"81",-0.0791251126187263,-0.0929689334695348,-0.0715742426125437,-0.0320788174060864,0.147960417403989,0.0443288762864211,-0.100491201149679
"82",-0.0516619664255237,-0.12793439948536,-0.129331746970094,0.0770948315988441,0.0702691559111459,0.00584017796396084,0.116986978793313
"83",-0.139538719047166,-0.0730321427472795,-0.347287308059267,0.0962382657692963,0.0900499346387273,0.0650588563330979,-0.195007067274713
"84",-0.0871440887430154,-0.32905425708089,-0.163262494650234,0.0136165371879253,-0.0382350822293972,0.279016611241057,-0.0725521244266183
"85",-0.0564350824376656,-0.14153983711888,-0.28753308252845,-0.0177337389808318,0.0989613408770509,0.0447022150599864,-0.0716793450725333
"86",-0.0655214255672273,0.0430110902264829,0.216716567425695,0.29818371370947,0.0504150438937243,0.017329086576479,-0.158903257167389
"87",-0.0972718907156472,-0.0230746943969341,-0.300288636364213,0.00765737516752901,-0.0122364130757062,0.0720629714113161,-0.102059374398841
"88",-0.0430509665777959,-0.26770504786807,-0.328064076791377,0.0607769009220185,0.119426737947363,0.0925328937932279,0.116522929906526
"89",-0.0254012644700597,-0.172194527828304,-0.209408103376591,0.0783220961701109,0.176371824005755,0.0133527967436952,-0.0636567784772262
"90",-0.193728438071173,-0.0154844332635095,0.0737822108340657,-0.0530201143344168,0.195249252128941,0.0959905388799547,-0.168872613170132
"91",-0.0572096536235971,0.00834730550389189,-0.204204411211146,0.092515309318029,0.0511542778998512,0.0802384155141828,0.162269402477905
"92",-0.215693585624007,-0.115234999331536,-0.0372829745899002,-0.0185071135515804,0.12425084988181,-0.148824831602591,-0.164113715438169
"93",0.0165510394159234,-0.103581287111503,-0.131528489691489,-0.0515284881031394,0.196210383817464,0.102713052827977,0.207497064206774
"94",-0.10608707820192,-0.022580431763561,-0.0895264538732884,0.0791330291108068,0.362261778001109,0.0634497883249146,-0.204501177050363
"95",-0.057735560029088,-0.2019135828973,-0.322246013316556,-0.010763917439055,0.144985233798757,-0.0906715703329326,0.0662488789737936
"96",-0.125240607698837,-0.292602416838552,-0.107312720625802,0.020702768349035,0.279449718103213,-0.00844031901585162,0.18006364138379
"97",-0.121786636289512,-0.224265824134699,0.0164100892794828,0.156965734481719,-0.0661460794137907,0.00488553773422502,-0.0819685852808478
"98",-0.00146589235879597,-0.366262211113371,-0.182014115348344,-0.216831419230972,0.0860811152357678,-0.0200641831542786,-0.103168785671168
"99",0.146528937221954,-0.221978548658659,-0.383013838154575,0.0839744172031103,0.123260207320077,0.0537914384460251,0.0652851178786391
"100",-0.0591470546809735,-0.158787678190994,-0.209742633658412,0.0389856140874543,0.284762131422575,0.0259032273428554,-0.101383726497955
"101",-0.132711651725871,0.0733931561039192,-0.246424865219171,0.103309489683392,-0.114741997903214,0.209077622972672,0.0344309209998016
"102",-0.107978674131337,-0.17878323068555,-0.314741824421871,-0.0944905069343026,0.122485252270689,0.202178962058142,-0.260551340620328
"103",-0.210742785657712,-0.0287879180821201,-0.25717098770146,0.224204938428484,0.207240350491125,0.192243587329256,-0.112319606861284
"104",-0.109442093608264,-0.320533473664519,0.114893626568058,0.0463909080792207,0.186702441492635,-0.0587746097496455,-0.221217806565216
"105",-0.0989249431288161,-0.172113290123924,-0.188771927881933,0.122572849168056,-0.115723703823098,0.0956078640116186,0.0696356120058813
"106",0.0400491784247554,-0.294790128972658,-0.0357432547156743,0.137791656054241,0.0636216188574627,-0.0376007707469781,-0.00654830461378577
"107",0.0507039086079767,-0.408760888256865,-0.0754276992946567,0.158224725365577,0.0319746282219543,-0.12060378283539,-0.0785805360669121
"108",-0.125516384479567,-0.126249882688889,-0.186776999880608,0.144637214778982,0.0197135109643898,0.0891854062312558,0.228140210379142
"109",0.0323052364384506,-0.0924562491745935,-0.165138128213619,0.111204513061366,0.0822119668416601,0.0387806234051469,0.0914275817564444
"110",-0.178059337353308,-0.221978966572851,-0.0014225978095236,0.0504397095553295,0.110014804177297,-0.156021432877035,-0.309363269757831
"111",0.0292667000451551,-0.00780533975074299,-0.202272985719624,0.1184431647847,0.0797957029449709,-0.105385802327214,-0.120010732208459
"112",-0.154990598281949,-0.0706521763429371,-0.0700996902056643,0.22843067694554,0.247858734431149,0.181642828472083,-0.0702384687425924
"113",-0.0524514887498325,-0.196664357295503,-0.0519205835049197,0.0565556348700489,-0.0137346572393036,0.0142119456128073,-0.14520146971518
"114",-0.0809739085212717,0.0332547611957116,-0.119711377894481,-0.122022896728319,0.302451544216405,0.143071096360025,-0.0248404692875463
"115",0.00317080988237743,-0.0143963379282946,-0.167321486217772,-0.0833205659845296,0.21298297730475,0.107358404522707,-0.0536907623660355
"116",-0.011624488403821,-0.0450659967453952,0.208903329932113,0.108311630186624,0.304742563418461,0.0360208967201869,-0.00262876149281251
"117",-0.0537165418903337,-0.211823974633288,-0.176529544367928,0.0295874678772734,0.201766698350194,-0.111845939671746,-0.129923498072372
"118",-0.0613584071363406,-0.234141093473408,-0.000135197514193532,0.0342467167941522,0.0819097299023555,-0.0322781725062499,0.0730699713565065
"119",0.00746231254661467,-0.382886718499755,0.053637663575314,0.17976704462537,0.0539555643083149,-0.188260664397662,-0.187780713096547
"120",-0.00587342211561482,0.0035902481955229,-0.224525202969062,0.0262862322341459,0.0447920532850991,0.072675264111756,-0.0588057421294622
"121",-0.0746171783835059,0.0550570269488187,-0.00199823149134297,0.0749893051301292,0.144985890221584,-0.0134582203762252,-0.0871295879491283
"122",-0.133521285943561,-0.128214503213567,-0.0928152239862306,0.0421856652312421,-0.0393398616468655,-0.0113869714214683,0.056653888223872
"123",0.0217381673402438,-0.0225462097048554,-0.248171261054036,-0.0772283042227174,0.206978213880177,-0.0882089180499993,-0.102213137013812
"124",-0.105188292163639,-0.207056108543325,-0.128235391157214,0.0143504909411389,0.0200844227473249,-0.081700602539529,0.219470762674386
"125",-0.0602518823128346,0.138037086344707,-0.253031222461804,0.169256438641071,0.170376666381793,0.0354944581275973,-0.142355888178798
"126",0.0290520072801863,-0.290925977861841,0.0105595937427346,0.214865446498173,0.0934544318494195,-0.117224852139713,-0.10916095204969
"127",-0.165835692401206,-0.203099636215319,-0.128587237794919,0.0685735308669361,0.120703576734022,0.0441937879292326,-0.0813221796453878
"128",0.0855352755457364,-0.122115965302992,-0.179762419051012,-0.151513341226521,0.0945270331826844,0.0774648576922011,-0.144049275948076
"129",-0.0573834751733797,-0.258282992568617,-0.286002159603621,0.00223219138919705,0.0595187578697331,0.0121943354757586,0.00786963473803953
"130",0.117673819136122,-0.182825930448805,0.0809634020652575,0.0982011813601985,0.0519313259751853,-0.0729140725320097,0.0429024682676054
"131",0.0259860950906294,-0.187438529207402,-0.0530523053380052,0.070340411584836,0.0762289226210578,-0.0626584911397584,-0.0729594911761138
"132",-0.105814758740558,-0.15354173548978,-0.0426051320544586,0.11463838916557,-0.112520441533739,-0.0315201438029063,-0.0271002096852619
"133",-0.00600676907100978,-0.00712764942155686,-0.333429132540178,0.141752512216544,0.276495206180632,0.047127532242435,-0.081949687661671
"134",0.00155262249284805,-0.045444220652506,0.0869414528368174,-0.0117376785138412,0.0641020275396739,0.0286468735855364,0.0351556469523339
"135",-0.0970223190429297,-0.0537383772701162,-0.192882782802913,0.098111802184741,0.0926169054306726,0.0324663095242592,-0.115878898276752
"136",-0.197281174345532,-0.17490739730031,-0.317212816444542,0.077462214918829,-0.0201054666325001,0.0939613874382623,-0.0601900834928277
"137",0.00946812005320299,-0.0884567742838624,-0.181756716869619,0.00731518664436604,0.307172982412788,-0.0269923500063012,-0.0129297529768216
"138",-0.118995360736916,-0.0890003597613713,-0.282645138864184,0.159145064939312,0.241608759574546,0.0691408955655084,-0.177900515032749
"139",-0.149412994745213,-0.160686129451269,-0.189310331722278,0.141413388013943,0.15023720843715,0.0594565734687287,-0.01221510950676
"140",0.222078258121884,-0.087304965049971,-0.104229900305739,0.103539425845154,0.16415693087513,-0.0749526050510305,0.218968360247426
"141",-0.0646851935619078,-0.173221041335069,-0.347125189495667,0.122871061718435,0.0501299335877673,-0.204926121805638,0.0188961913917222
"142",0.0216137934722711,-0.0844027585947364,-0.17808376580155,0.0928669866176048,0.0692749742801393,-0.000556246571760819,0.0425707365357321
"143",-0.0684244353843223,-0.054084760990526,-0.0484205426022897,0.184667403859148,0.0178669378888424,0.0757211793429443,-0.199280935451426
"144",-0.00531270026742584,-0.118877881921151,0.148676283705587,0.240936967619865,0.215548369348511,0.0314625379107034,-0.027106659546373
"145",-0.00555892562292982,-0.167874627221146,-0.104224324789805,0.00100128580904584,0.132041745787613,-0.295220515048735,-0.158255398223191
"146",-0.090425818122383,-0.164632159682903,-0.169534288494583,-0.000657101001142156,0.180240550912279,0.137007488309367,0.00405970025339126
"147",-0.0113269533735478,-0.0547188478684269,-0.0932535863139814,0.00249803472721701,0.15731384352133,0.0756398920661869,-0.233454209818138
"148",-0.0652539189441065,-0.0440107421552382,-0.134396540192601,0.103758005142856,0.232638876595897,-0.0229930351504205,-0.106145679838388
"149",-0.0317204731275624,-0.0439525831818572,-0.0395258022405672,0.0619166293965882,0.14558586165233,0.136345902628425,-0.118798043115841
"150",0.0499969143249276,-0.193654922904435,-0.289644561027835,0.108258803439938,0.228870288716767,-0.00260106140355845,-0.0816966275906267
"151",-0.0888521634208979,-0.206783867068112,-0.267056868965179,0.0858334149411823,0.128172624697259,-0.0329387354526446,0.0624140011807451
"152",0.0421485636666093,-0.362238564956448,-0.135910135002955,0.0809807382918219,0.21774362921853,-0.00242733362555112,0.00825099484116815
"153",-0.133278527016291,-0.068834234935306,0.190733772717957,0.203004397944112,0.0415076658999833,0.0904511510921767,0.0259743793514212
"154",-0.1165,-0.170417278404165,-0.00359226665972134,0.110153842687901,0.172640116835454,-0.265928296497433,0.0195337120598839
"155",-0.0895732382277499,-0.142731757764432,-0.232435395114237,0.143313570381132,0.213630574650429,-0.0385837283370392,0.0700948515022296
"156",-0.041998438745798,-0.192344988693166,-0.0110497624584125,0.25997690384837,0.228300939959236,-0.0948092804123591,0.00958504709218072
"157",-0.0830774533655795,-0.00535243114220089,-0.302881910548405,0.155643642256465,0.112383924567503,0.0426141562615047,-0.0467206537349483
"158",-0.0881339403745555,-0.143863843592006,-0.268227304586271,-0.00942107310208101,0.0499974620463951,0.0142962282199452,0.162266159304022
"159",0.0238226717739261,-0.10445967217741,0.0236637692571171,0.0505252063083311,-0.0152651625958021,0.035413514457038,-0.0271735975419647
"160",-0.0229441547496753,-0.059186058704385,-0.159557631741734,0.0883891446541719,0.128717582224161,-0.153511060560927,-0.0274870375803071
"161",-0.269827093370474,-0.236274153879157,-0.255001422405763,0.0941820189681209,0.2220882491851,0.182131276408204,0.13303297564478
"162",0.0494272096863613,-0.131822724084546,-0.326221974817627,0.0624145817496441,0.0127721800115001,-0.137638820241387,-0.149218158761432
"163",0.0873443449580067,-0.287551518633544,-0.309679026468613,0.0166445164951006,0.130844648781124,-0.0173083099836671,-0.0339723404203262
"164",0.010638802613383,-0.175835037596467,0.00717319779334628,0.211921539361451,0.284644760122983,0.145093244516873,0.0758444247008041
"165",0.0563193010372607,-0.112032300258192,-0.148043753183634,0.00199771599846321,-0.0404026596458642,0.123674299460374,-0.0774700858719289
"166",0.0208531029834694,0.0433422932525686,-0.170324488405035,0.0897872126408922,0.0867529691634406,0.267752719395702,-0.0477810811365294
"167",-0.0372948020888091,-0.299259870652723,-0.360219696786596,-0.0203939805778709,0.141856954064441,0.101869215286461,-0.0963294859584574
"168",0.046889119652264,-0.0867256365492606,-0.128961837075734,0.134444217077999,-0.0214177631124106,0.117277654005309,-0.121308926274809
"169",0.144045147501794,-0.11394568829163,0.0255921950039157,0.00269684580925377,0.148347383208044,0.0715752316796634,0.0715450089847568
"170",-0.0631650369294992,-0.240620548406528,-0.255415253552409,0.219377319152734,0.235824826657788,-0.0683955818559417,0.0154848692757781
"171",0.0821069949200086,-0.256938403833316,-0.120699825988941,0.171071350513838,0.163581371947502,0.0388512850980713,0.0707318675009306
"172",-0.0823777515521742,-0.144674594467111,-0.191964733119234,0.188250650284647,-0.0318813067321192,0.0537146692412806,-0.0712003190911385
"173",-0.0730768745529544,-0.0989802904385942,-0.0970609086543735,0.208596898555484,0.233533548653428,0.161007315685559,0.0415940298076135
"174",0.0332771754308087,-0.144035949324346,-0.197035424444196,-0.0364592162585652,0.194346400983067,0.0617543568037815,-0.0901326340092344
"175",0.0513143547114046,-0.0755721561119878,-0.0985330390105402,0.0699450588334211,-0.0925758508215102,0.118061091634104,0.120471879517934
"176",-0.207001542741674,-0.329405860935813,-0.202402856168294,0.207660602221608,0.229155551216267,0.231594554328335,-0.249261703454342
"177",-0.0927700635006909,-0.146665384588154,-0.0877881639155585,0.130592337406646,0.124617559158847,0.0547596797447962,-0.201474595343359
"178",-0.0625277894835394,-0.0201183760673057,-0.15674976672285,0.128855803854692,0.189630622177004,0.0702359419163993,-0.237911322499543
"179",-0.200600210858236,0.023422364127664,0.0666579060710278,0.00564772813233334,0.295665541759986,0.0497097621081689,-0.13871323944305
"180",0.0201378180064176,-0.177327223364703,-0.111835979806856,-0.0432499087732718,0.168004699687976,-0.139862994197863,-0.159547826266905
"181",-0.0522950199287622,0.0697511943303635,-0.0253105170919125,0.0261293961748971,0.244420960577644,0.0414072767817796,-0.103587442595896
"182",0.0203997474853966,-0.188191862000089,-0.0568077756940568,0.108336880395202,0.00949281681920481,0.0932050321137429,-0.0916428827903925
"183",0.0199174432916467,-0.360880795258539,-0.0881886700847519,0.154685872950021,0.102779433340906,0.1086098079911,0.085183541999992
"184",-0.0681599524155011,-0.20948072253714,-0.402111945886064,-0.0504925870318459,0.15003511424071,-0.0468030960435177,-0.122068191508944
"185",-0.0497543729288501,-0.350878354872531,-0.177015219593105,-0.0225713926098562,0.163033068387903,-0.0197524724025446,0.027053925660004
"186",0.0259264095355103,0.0244562844849378,-0.221832740833071,0.122253602053746,0.0618488790864826,0.0288102588918975,0.0388909978757837
"187",-0.0596394472433942,-0.120622090031248,-0.263066315524483,-0.123026050963171,0.061023161607505,-0.0443370678143884,0.126410718175321
"188",-0.00761011705474282,-0.0712985769645561,0.00915370808604678,-0.0285826594274906,0.0784043614053117,-0.0615800017857199,0.0715993621958306
"189",-0.155360001360993,-0.268010363101982,-0.373635684036382,0.194309527025897,0.176671350867999,0.0143335323634911,-0.100695051698736
"190",0.0740233210197605,-0.0058220595159831,-0.107501977268749,0.0182133105304122,0.185394506340549,0.087597103221075,-0.136731525306818
"191",-0.0135259142211896,-0.138922857756537,-0.361604842695182,0.125481559121349,0.0463858229653635,-0.0381275045070805,0.104733011623945
"192",-0.0300500577463453,0.0117585068366813,-0.142716021472449,0.223198202700815,0.0694471636003292,-0.0155633051436174,-0.0826255367467701
"193",-0.0693538596945686,-0.183535688955385,0.0623966028775412,0.283336655478392,0.0562438861193031,0.139053501042983,0.221695317842269
"194",-0.114722624415465,-0.111706447093227,-0.162888038841919,0.0448445640597208,0.160699263837566,0.0241315126514971,0.0074849877958901
"195",-0.254051681898257,-0.165569155084055,-0.190350320026745,0.274260311676239,0.291830182761016,0.0163223976243272,-0.057460638552388
"196",-0.016952296335566,-0.121940799649129,-0.0483713198465608,0.0688993559210171,0.191748034313734,-0.114347904092208,0.183542809202458
"197",-0.068724968804619,-0.150796471912211,-0.22073924159632,0.0543165004042893,0.149294921545156,0.125083426441683,0.159389836573197
"198",-0.0922540509417155,-0.059044760668236,-0.16537738870717,0.116557300467207,0.187326308438866,0.107855680255365,-0.115512097645271
"199",0.070263317299324,0.0336727562921273,-0.184961021172599,-0.0150239876225694,0.194059652449828,0.245305364022827,-0.1824230189406
"200",-0.102328821218473,-0.0905723302302149,-0.377940948542625,0.0728303488400197,0.169174155411325,0.0818179450873934,-0.0363263776104433
"201",-0.109919001581491,-0.275678206550675,-0.147256548554165,-0.00919229648825886,0.00247534989803284,-0.147973622297224,-0.0793937905020434
"202",0.122173213128941,-0.216238758740394,-0.220349746370197,0.0429377281679331,0.422442478624619,0.0130099122119152,-0.102838065208299
"203",0.0129619093170783,-0.190441621929105,0.00818867083844628,-0.0174059866991274,0.0183355056371178,0.219299272886308,-0.169830454354739
"204",-0.273658813819741,0.0775284402054262,-0.0699541396435104,-0.076832980703763,0.0320427844194163,-0.0297432788856788,-0.178448783417031
"205",-0.16399332833037,0.0761332403069303,-0.0193303035290733,0.0119171282574315,0.075865777341407,0.164193062712674,-0.0422342474313183
"206",-0.00947788089120679,-0.129751608205284,0.00161487681646466,0.295906566348549,0.0330996927241795,0.309404680402814,-0.0262713373824352
"207",-0.246799213747246,-0.0600226057522559,-0.137050456999695,0.0605766830404676,0.261658459567707,0.0858744070902586,-0.195221846153017
"208",0.0841848691010693,-0.143707788445883,-0.120709941158213,0.109440660502412,0.121318105053218,0.109914906026005,0.117112577933289
"209",0.00553344422019509,-0.0617926342061545,-0.168661020182605,0.162595296049807,0.210878436220508,-0.183885162827647,0.0451955548775569
