"","q10_q103.1_corr","q10_q103.2_corr","q10_q103.3_corr","q10_q103.4_corr","q10_q103.5_corr","q10_q103.6_corr","q10_q103.7_corr"
"15",-0.0630086848134813,-0.307075505623033,-0.284011124145504,-0.319006850050704,0.129149277303877,-0.023131008325584,0.0911407491499077
"16",-0.061871438534159,-0.234277549024454,-0.142557905852282,-0.131673506267014,-0.063017071613762,-0.00194199821197766,0.0361019117878319
"17",0.165589471952122,-0.262631138741694,-0.347366737145937,-0.244340018876416,-0.140668036998124,-0.13186604771639,0.181191815826719
"18",0.0987996397572252,-0.336589590801352,-0.222982449817421,-0.0761831049719204,-0.310190596501514,-0.147219609215648,0.100753672519388
"19",-0.0468545922287822,-0.198647321504227,-0.362819940633422,-0.300678591416404,-0.0983711527831744,0.02575152652693,-0.0681007926488679
"20",-0.121544364331184,-0.185335310447155,-0.179575718867137,-0.142550859815689,-0.0707266095299511,-0.222615382405412,-0.0277813951650712
"21",0.0230296568097895,-0.290230233132735,-0.30729154084406,-0.280744962537439,-0.0982116029927678,0.0547458540980526,0.0682874121600855
"22",0.130509256392373,-0.148260879392581,-0.481703554828416,-0.257937438799567,-0.232734493312803,-0.101057508981065,-0.119032350176701
"23",0.0047463486640684,-0.153537200492657,-0.110700511555773,-0.404937474343901,0.0491948860343403,-0.0588428098451068,-0.112172480532042
"24",-0.0111735529043604,-0.152855333816506,-0.168625766919833,-0.180174800241353,-0.161013250965894,-0.363109229540952,0.041387072505739
"25",0.0840937129593014,-0.026586049465753,-0.350606339741198,-0.163797390357177,-0.262274369133386,-0.207894512830228,-0.00478442599268962
"26",-0.111628252246557,-0.320070964543477,-0.362527716348972,-0.381256337426638,-0.1040461093657,0.0972157132580762,0.0592579657550005
"27",-0.094937935057014,-0.150542295590583,-0.522674597578112,-0.249046032940366,-0.173695781431904,-0.1617415098531,-0.0424812796002312
"28",-0.0713361840416768,-0.175078600362019,-0.464038135074235,-0.172923721391906,0.0855808340948838,-0.0983993029374186,-0.109586476432108
"29",-0.0685075116531011,-0.268267841685779,-0.197185533295809,-0.239451757317638,-0.133831542889091,-0.17018251845598,-0.131834909062744
"30",0.086116233364625,-0.163950288067014,-0.36997740224052,-0.0745992844900637,-0.13808679465472,-0.204682081469207,-0.0323569919147456
"31",-0.113000304930743,-0.0910907171485848,-0.235180836146785,-0.309332905789191,0.15092890287758,-0.180775617289924,0.0867675154362243
"32",-0.207536551386863,-0.322925939686089,-0.225352124766299,-0.0864935548110724,0.124852362428898,-0.00224296236512158,-0.0872912016529178
"33",-0.136014484523504,-0.274089019382214,-0.488735998781667,-0.298284842636455,-0.00747940756024147,-0.0147596270214032,0.141893421868088
"34",-0.0740444924968768,-0.107722964585252,-0.31267207890131,-0.203942871928467,-0.0442020383426789,-0.0936568107247948,-0.124975458859767
"35",0.0942581253648885,-0.0205529037354187,-0.429417663745222,-0.275692866975164,-0.173196880341157,-0.170968975808325,0.0218876057767933
"36",0.0771972514547661,-0.265726151948395,-0.189594609783799,-0.223356128927266,-0.130939433522402,-0.163063511195453,-0.00634070906223576
"37",-0.0779440840694167,-0.133947371530917,-0.346614391519874,-0.0368888669023211,-0.1382213004737,-0.0613578042038489,0.0950544932026714
"38",0.111948866254336,-0.281706465110752,-0.185224613951941,-0.319983073873178,-0.146603775271879,-0.10774362157926,-0.142013184926965
"39",0.0541400993882214,-0.189345422375527,-0.2313618153028,-0.112932005051314,-0.0746834719514294,0.0571689586633188,0.0588523200632559
"40",-0.0809801968378049,-0.209736718777409,-0.31916165510776,-0.318485674928685,-0.0852053451658231,-0.223864004748101,-0.00645831820683769
"41",0.0925264038422662,-0.191254169809201,-0.431868771549905,-0.146527825475155,-0.286126782173813,-0.019823796240486,-0.0118808516170776
"42",0.0329091619766389,-0.170527348257894,-0.314116108762051,-0.224284407931155,-0.290741987280446,-0.034787696600839,0.0696577586102823
"43",-0.0303754952604295,-0.208873213774411,-0.0484372191243598,-0.213066619407722,-0.0880492737460421,-0.0342080816150411,0.09758186011465
"44",-0.132237830914281,-0.280525573437313,-0.179097947908561,-0.0751549458019949,-0.181689934109728,0.0268827114329442,-0.0816854722639852
"45",0.079846487064618,-0.332335608820971,-0.314528662511529,0.0414431602271197,0.0712036678727728,-0.178614948863601,0.107910078182099
"46",-0.00134313774182462,-0.204681411346876,-0.358611595683284,-0.204917915111523,-0.201253089144279,-0.0316298158419147,0.16109351437549
"47",-0.0643145282756502,-0.143497756116493,-0.290286381230859,-0.290401686364465,-0.00934584989899193,-0.059397650452798,-0.0733143486692866
"48",-0.0134394211966298,-0.347475870746656,-0.126143449280067,-0.318952612829507,-0.16983714756958,-0.0922520405383847,-0.0868988002561846
"49",0.0501738430431002,-0.135719532158497,-0.150477758128717,-0.321201406870485,0.026175127743656,-0.193032774946917,0.0359104283005753
"50",-0.0191216076997578,-0.0654832245218699,-0.280970947077579,-0.197229517064907,-0.346796656477441,-0.032642551087345,0.031851900566997
"51",-0.100141177421205,-0.192794201687118,-0.189508489626478,-0.239481773213089,-0.388000190379746,-0.0473140771015303,0.107155381398428
"52",-0.173317709886455,-0.0370616886184446,-0.460605931556605,-0.0314841503461766,-0.0104713477072924,-0.0778439876589108,0.071773152004522
"53",0.0633443079606255,-0.178459350683745,-0.381757268995558,-0.276110064348295,-0.0644903187366052,-0.171988370808314,0.0910895980616604
"54",0.127108685386581,-0.111787877043192,-0.402586845149146,-0.332932405422793,-0.119716080804133,-0.0294020864920312,0.151364539798154
"55",-0.0652114381047029,-0.0227633004852891,-0.150408795769763,-0.287094271217905,-0.230098154759778,-0.113222165142553,0.195150431315211
"56",-0.0922968629279359,-0.124185472071147,-0.358689399194156,-0.182943928725167,-0.157596393720293,-0.135342164653511,-0.0222999602050596
"57",-0.075616506747838,-0.117557514711968,-0.274585003826087,-0.293174131180889,-0.0235177609272274,-0.17125993105164,-0.00302983009098369
"58",0.000988892080722967,-0.155125385281783,-0.357451624696192,-0.19683509311849,-0.0692184098749095,-0.0861397251523642,0.121338379369108
"59",-0.113136667820522,-0.078848944518316,-0.364905055172573,-0.0830982073815334,-0.0442301161415194,0.0106955092334768,0.110387233815049
"60",0.0839380978754181,-0.391233929137418,-0.299146063351995,-0.343237424714645,-0.379356641576222,-0.117903543832593,0.102832470681934
"61",0.114670845129024,-0.318117437184073,-0.164087121349237,-0.213112682564063,-0.2637515724973,0.0548009509678614,-0.139157156669732
"62",0.0127812254706586,-0.163485984371299,-0.238225307800198,-0.259620593209311,-0.156502267374124,-0.141578031152683,-0.0997856751286977
"63",-0.0703018576162406,-0.241160696849078,-0.179763333663617,-0.285443046497059,0.0205739143863597,-0.116997793727856,-0.198632943138634
"64",-0.17088393359135,-0.150102491493128,-0.214444410648229,-0.292300182213991,-0.00170505160003532,-0.186623807638953,0.0346439366963001
"65",-0.199018529410479,-0.0770302106357804,-0.357819996720556,-0.250585089028465,-0.1800331455166,-0.188236503826758,0.112679371696136
"66",-0.168643400590384,-0.211316208700695,-0.370405251999973,-0.301738201590964,-0.358366005740863,-0.281150040381255,0.0176569070336728
"67",-0.101292383424929,-0.211531029063458,-0.251507049913326,-0.230989538734348,-0.183032847097654,-0.20227288349545,-0.290091281589502
"68",0.103838920839274,-0.369942521460593,-0.419848158350022,-0.491890150326726,-0.0673232970336588,-0.0490986445505509,0.0438329542274692
"69",0.167205703061555,-0.22905102759288,-0.512583025632851,-0.409904791648421,-0.262140646203703,-0.170376159731233,-0.1414278178973
"70",-0.015747927030246,-0.247206240580725,0.102992275836504,-0.0925051677922267,0.103858269047514,-0.155638212793549,0.0222443848761361
"71",0.0565149351357999,-0.21341993912683,-0.423070145713692,-0.288173907655419,0.173519655172014,-0.253762449627205,0.175248752221589
"72",-0.0757215687480933,-0.275794586146883,-0.364799703798235,-0.201797979481488,0.0484364696583688,-0.0832947798576019,0.0282906497398694
"73",-0.00415167933131433,-0.242911571487285,-0.058787908474068,-0.273794433453514,-0.153011742000145,-0.180186986327994,-0.0885950150895542
"74",0.194770271378436,-0.238974521951693,-0.257132566575972,-0.437619861993377,-0.213460540325982,-0.255215735201088,0.110864148846612
"75",0.0869211362839715,-0.135523065361383,-0.295973035888799,-0.0284933085741371,-0.125779190057617,-0.00262079667469503,0.146902724182657
"76",0.0758384059723381,-0.08966005889578,-0.181331618670263,-0.205270978995661,-0.087930747316781,-0.143026540988164,0.0783838563438361
"77",0.0754715001085323,-0.0214888762028513,-0.201315789473684,-0.268659859036516,-0.255971303692777,-0.0288780164663631,0.0593972933995613
"78",-0.0581731525595433,-0.1249219330588,-0.3892339581027,-0.286254359209017,0.0604765522221388,-0.0593501028379007,0.125660437454454
"79",0.0978261395501232,-0.0916692754083074,-0.286999104192851,-0.210398084818385,-0.361219937315054,-0.13831336299788,-0.111478777861295
"80",-0.0449160695557776,-0.292415812300546,-0.446581887994877,-0.278263164431834,-0.124619537000772,-0.0805941780350365,0.0241840451717157
"81",-0.080030033832748,-0.218611103597595,-0.200828680825643,-0.032885393007461,-0.220460003689559,-0.17534455964661,0.0221828222238631
"82",0.157267722364897,-0.154600545878233,-0.335639279183009,-0.094701554649019,0.0157955481212495,-0.184341617508082,-0.0149827658602998
"83",-0.185929495779998,-0.169891597102093,-0.256060589681174,-0.209454336390822,-0.332175161049021,0.0635499246135496,-0.0438683241232731
"84",0.0624754330186975,-0.204180355287595,-0.464262638636599,-0.0180776422768995,-0.171629951249685,-0.177600214687431,0.178211612720998
"85",0.184671914379119,-0.179780668437916,-0.398156559450342,0.0212799517161489,-0.207808023991678,-0.199025152875432,0.003687648762325
"86",0.158988800688706,0.0340667157822507,-0.354001219906504,-0.224764493832038,-0.0093014171152512,-0.104403108743085,-0.141616027681345
"87",-0.199254012510452,-0.188730763024617,-0.172281343110109,-0.336108467261536,-0.204946112913837,-0.107155029470597,-0.0572681085268592
"88",-0.193778179922992,-0.255006445177637,-0.2155535201146,-0.307649439464051,-0.147128901445192,0.00681949206630797,-0.036285152280305
"89",0.00283494324047533,-0.442680547079894,-0.32545128799546,-0.380121575748543,-0.00376168493640703,-0.238626794625533,-0.116340748601553
"90",-0.0137418912812013,-0.161205308405539,-0.211809630697844,-0.488519449001699,-0.332551412955142,-0.0260873980809468,-0.00318494831549793
"91",0.113016267075755,-0.234936139116673,-0.424614017004234,-0.34464254321734,0.0295464869482103,-0.0848370083694929,-0.039412619153102
"92",0.0612119310897212,-0.328550464735066,-0.138231443524777,-0.231157943807912,-0.0392230040459021,-0.275507267853589,0.037960937403778
"93",0.0755500201544991,-0.157289399459584,-0.287557799420084,-0.196871702732281,-0.176074201038722,-0.0688304738149637,0.0121507876956073
"94",-0.0443561674573002,-0.205562283007946,-0.239235306681437,-0.0298040495266336,0.0650962450795458,-0.196975386766203,-0.00789120735444505
"95",-0.0188805418066551,-0.022170348429353,-0.142319035660789,-0.225505808867013,-0.17232843336598,-0.072192813688217,-0.0919071885914553
"96",0.131545036376062,-0.307707341737697,-0.270090083330624,-0.175493419376922,0.0418920133047544,-0.0862265343920428,0.113191449530602
"97",0.112860960436532,-0.215423848160777,-0.268473772886974,-0.355094596041968,-0.302328622403305,-0.176163026511729,-0.0585504837754486
"98",0.118419344681532,-0.0351714999163664,-0.367421791322221,0.027080348355142,-0.0839650781939809,-0.0681052747850955,0.0459686526904238
"99",-0.0785111892738291,-0.093808255249282,-0.402234502512439,-0.0290091140995595,-0.320706424291878,-0.245326690731329,0.0205314878000364
"100",0.101251875761009,-0.215575057446704,-0.382952698859844,-0.311414743640075,-0.0271103181227412,-0.109768224201614,-0.0475774740766642
"101",0.0323988355128198,-0.0816963148080272,-0.409356206310007,-0.0846597957639897,-0.185086159911485,-0.177592990391694,-0.127175290095869
"102",-0.141814395525014,-0.176566503135586,-0.236195773734977,-0.0543835512111051,-0.113495581883445,-0.0921379862211237,0.0850659574640259
"103",-0.137214731880568,-0.23284423468808,-0.272939234826203,-0.263212529589176,-0.158600036286531,-0.145289869701331,-0.173300643022705
"104",0.202673453312416,-0.177320446989786,-0.183313671471649,-0.22300751004627,0.0136420478445271,-0.204571569626736,-0.0172336965564645
"105",0.061340183145182,-0.139059229834038,-0.40143587363987,-0.237629890403315,-0.240745243893461,-0.0789323059279893,-0.104649212840268
"106",0.0334559401119117,-0.547327035808806,-0.330761596567878,-0.133183390244872,-0.188589465111299,0.0488762994152589,-0.0395141045983495
"107",-0.0924764088032308,-0.0855962896849855,-0.395807287119761,-0.0480044770819006,-0.110105138722251,-0.0298490120553518,0.252896183991179
"108",-0.00758222771416118,-0.143755121367425,-0.31423673404846,-0.279040485933671,-0.239986920105642,-0.149836890214228,0.0154507494984529
"109",-0.0359085645961656,-0.26212792634359,-0.316052848567576,-0.0153973013974958,0.130547453366832,-0.183329760801543,-0.103989111216275
"110",-0.0354307103487995,-0.181375858345178,-0.268935557356567,-0.201037528875454,-0.035810898279858,-0.148564754591258,0.0787043571273351
"111",0.0404353865573115,-0.287915591005587,-0.144966701763734,-0.220508832535364,0.00616553688193577,0.0328423237733217,0.0592467442179975
"112",0.0465073945986356,-0.400865788184802,-0.444666568840032,-0.118480767332009,-0.194900685342156,-0.0614954045658296,-0.0619268855027687
"113",0.0271216789440804,-0.157791689014008,-0.368328309759718,-0.167060828006606,-0.119842397349188,-0.0810498578456404,-0.132893861007074
"114",0.205660197965684,-0.319255104009343,-0.29064821542185,-0.254054499092578,-0.0953689465599446,0.0680577879584408,-0.0838771158930687
"115",0.0318613617803202,-0.143860838616146,-0.376980303126078,-0.408294702325786,-0.157875562061328,-0.195603661273278,0.174869060147923
"116",-0.120643486226043,-0.29078663613015,-0.486195771823672,-0.210037361309294,-0.212276781052589,0.00836232872897122,0.00567212398630429
"117",-0.0754302480401629,-0.342959121517897,-0.423129564142465,-0.274969863423321,-0.18204627348949,-0.0186907042147744,-0.0283548302103772
"118",0.0340391008113102,-0.167191384043458,-0.203591374897005,-0.247698775164304,-0.0937366723721988,-0.15314526228154,-0.132334593607675
"119",-0.161558521318375,-0.169865073506369,-0.267247192715005,-0.202582192227806,-0.144503154823792,-0.169220877347836,0.0161368410112211
"120",0.077108741380069,-0.379488045043654,-0.444854745099817,-0.191277515501824,0.0623874035985002,-0.0361365246685974,0.0976683812578336
"121",-0.065835125749927,-0.181686655385178,-0.358336115222569,-0.300987852814094,-0.344120989698361,-0.107140068235272,-0.15664434095327
"122",0.0027376218360315,-0.267040194304641,-0.439988638695501,-0.075355975698321,-0.0932761512055855,-0.223045435145242,-0.0433327926071177
"123",0.127384493082797,-0.427575163595779,-0.327277143253179,0.0581447080791484,-0.106160086360719,-0.161358210781798,-0.029388156959497
"124",0.125968385910823,-0.266277369866499,-0.401130897164698,0.0124710186732354,-0.219638782202162,0.0383955444555839,-0.0285938410300597
"125",-0.169186781743946,-0.291473704874581,-0.349475835708659,-0.388744354271339,-0.173378267048545,-0.0772342407989287,0.035066199484576
"126",-0.0506699408431149,-0.0917249232131679,-0.490209870124029,-0.249452560977044,-0.382265515765644,-0.265769107279321,0.146439162655831
"127",-0.235272995765217,-0.0481504500564425,-0.335258629422613,-0.351774644078842,-0.20804934253704,0.0516445600164823,-0.050348226923049
"128",0.085616350687637,-0.168377312678704,-0.220478070792026,-0.306186814605572,-0.0816666148597187,-0.200177939419759,-0.0840962407669465
"129",-0.00643408992309584,-0.412317297869015,-0.380647983102539,-0.229886481168209,-0.163209864075357,-0.0340315125794329,-0.143006877547011
"130",0.0219087845443637,-0.00868137811761608,-0.2524782917941,-0.210583832242966,-0.247522535363812,-0.263026578936598,0.0416118316296758
"131",0.0937549065924906,-0.206683179535631,-0.257537184040054,-0.164839258816792,-0.123857550185489,0.0421097354276338,-0.206354459705444
"132",-0.140406495798812,-0.273130367334453,-0.451004319731351,-0.138782689383074,0.0803085448250368,-0.193634766184083,-0.0644073116109898
"133",-0.0297158167294065,-0.166034952282427,-0.3476181824591,-0.170897726312655,-0.229020552221255,-0.261310933840566,0.156891128605765
"134",-0.0127845046704976,-0.31432724512449,-0.327878671474432,-0.394895835320915,-0.231171637190958,-0.220401542945564,0.016406909346581
"135",-0.104687000833509,-0.256827680372918,-0.240632165147711,-0.373487020117121,0.0245882497072446,-0.0548259203264517,0.099662083880163
"136",0.150810350629211,-0.177775434974136,-0.426231048476651,-0.221782660431348,-0.150089279890504,-0.0933928018685661,0.100700588202095
"137",0.0677929961017155,-0.207793241823293,-0.185881427211707,-0.384624929972751,-0.218659726212803,-0.00343897824548007,-0.119976986337564
"138",-0.0805965115022988,-0.112433156361358,-0.22566773346211,-0.141761602390199,-0.217940359007245,-0.209162898324116,0.137160044219188
"139",-0.0253111596401886,-0.305439231225845,-0.0467972644160883,-0.352885767087035,-0.108431974546554,-0.299700957885991,0.136970499757035
"140",-0.0120790226838414,-0.240136545215052,-0.271449891402555,-0.224340722101954,0.00278559041658752,-0.0486914597322984,-0.0609758870852736
"141",-0.276790159717174,-0.217190427474036,-0.305871684667429,-0.22682526877843,-0.119949578864765,-0.144168353349468,-0.0320431300446987
"142",-0.0554159839266354,-0.349398831463212,-0.276787653745288,-0.1132996500894,0.0282286953816211,-0.19092284940424,-0.0549362455842242
"143",0.146384968019531,-0.150863476166578,-0.0833436377464638,-0.165456258183444,-0.159501196423832,-0.292912708931558,0.038793910142101
"144",-0.0958437351960233,-0.230439904297454,-0.299243783501068,-0.31500492852006,-0.109088173575985,-0.0390126181778976,0.1679587270609
"145",0.0940449325569491,-0.200658349431822,-0.234063305042918,-0.427561244618335,-0.320908762567135,-0.179913061654477,-0.241582100622492
"146",-0.04382882580517,-0.242618186707484,-0.220739536072634,-0.282377347624433,-0.0970003157319071,-0.166256598399232,0.0159885151224982
"147",0.109744933230497,-0.187387342420399,-0.316274314900718,-0.214060410564826,-0.190258928333692,0.0309190861777528,0.0562686842644231
"148",-0.160232687421258,-0.395065458921046,-0.339993619607594,-0.284748630073839,-0.300588864769041,-0.160248908487892,0.0815052858751104
"149",0.0504625482621994,0.0448878806118632,-0.238131054619977,-0.229477875457632,-0.100760730189649,-0.211860272636367,-0.129175071538296
"150",0.14061752736425,-0.144827679292815,-0.301696648649901,-0.268892416863859,-0.12808436833287,-0.0270924598741173,-0.0306635953336891
"151",0.0636125889775372,-0.135170663448906,-0.403424721741471,-0.20961509763853,-0.0673154012135445,-0.0473223510973373,-0.0626110280596455
"152",0.0701355864978347,-0.322641030764038,-0.198504925796,-0.187390733408767,-0.0298654270690266,-0.0614553647879284,0.0667409987099769
"153",-0.0826612630902561,-0.288568523218893,-0.142233533091831,-0.264711485496488,-0.15600302005561,0.014627245221443,0.219148140311166
"154",0.120251223678852,-0.389843916046171,-0.327218213520059,-0.0223746683154809,-0.325662122547373,-0.196157428943615,-0.128636842944229
"155",0.0969981297812366,-0.413822788123783,-0.300330522749405,0.048790593609572,0.0347720725166154,-0.075201422429382,0.10085974774735
"156",-0.274196285431503,-0.175778710685543,-0.302576103516742,-0.226914353434022,-0.0499047043494817,-0.0785336733046529,0.00175314614055969
"157",0.0850887658205704,-0.0585307753382547,-0.43969113782713,-0.253825504856361,-0.0754391978987935,-0.190745696669789,0.0373327854587287
"158",-0.0238053606677384,-0.320768356349737,-0.416070185697899,-0.12578673790782,-0.252548287569668,-0.332492645418804,0.030027258869569
"159",-0.0636813887086632,-0.0861370231543989,-0.296886311447848,-0.288136480044342,-0.0677744543954258,0.0877810270244179,-0.155331797490368
"160",-0.213979554979201,-0.044133918628769,-0.0781467387333084,-0.210831897255083,-0.0306483592806646,-0.155514059947854,-0.0818582340447839
"161",-0.0032949946954384,0.0178220038226452,-0.372721993252932,-0.297002313932884,-0.162865488689069,-0.176893158321014,-0.0237098714196425
"162",0.127870397850213,-0.0953292600170829,-0.230251730912627,-0.184039380821641,-0.0997236402428441,-0.0661999629536878,0.166747570963074
"163",0.0140686991697846,-0.146280973569743,-0.236930500596901,-0.388458846110475,-0.219519603890369,-0.016878974005614,0.177007869210509
"164",-0.170430119934018,-0.130986830294957,-0.278950920951905,-0.257612741687826,-0.185694257770492,-0.069865098534766,0.0909227635355474
"165",-0.0177151177352445,-0.270838603454727,-0.38763944977949,-0.224429023697152,-0.341458870368555,-0.0657977097225107,0.0926585458663677
"166",-0.058824534554316,0.00951107387815853,-0.294196731665955,-0.18279127789938,-0.287119043720006,-0.0972768233072736,-0.0320994366270765
"167",0.0300833863804181,-0.232895613297582,-0.267040309210536,-0.0392807166792372,-0.174478316586745,0.00958892595583996,-0.0992014652991383
"168",-0.130910288810361,-0.222237188193362,-0.374625080892807,-0.232993985595042,0.0944123757629685,-0.0686162970761507,0.00659332343537489
"169",0.0386229061553846,0.0812585092670101,-0.26510184527254,-0.19425724164852,-0.0524301142183307,-0.303706160848362,0.0935025241913249
"170",-0.0604596285371963,-0.0966092408351783,-0.265839557131138,-0.280507852384385,0.0397136944179732,-0.143583220959129,0.0178216041571344
"171",0.00794998602867069,-0.100246929327949,-0.113126153997439,-0.467244344045425,-0.0968359549525928,0.0319893553025512,0.0142667286302955
"172",-0.131233294465023,-0.326350663911742,-0.298816552929405,-0.331878615733236,-0.106352126681944,0.0798909251019505,-0.0532131386618591
"173",0.0360313521894276,-0.0774685870210668,-0.13085909258054,-0.130607807665605,0.00276291782841072,-0.123184045111147,0.114273588316542
"174",-0.0453533648664982,-0.141733736157129,-0.317947428606187,-0.0690397815847083,0.0870290894874336,-0.16598771118858,-0.12586768827732
"175",0.0466895240824277,-0.0635072431581919,-0.36220570083161,-0.161408017479846,-0.0884123634987517,0.000438205699409136,0.0688238658881639
"176",-0.0489196747569539,-0.229102755304733,-0.345547684084858,-0.163504193782925,-0.119367713735711,-0.210386061995483,0.0593059322061421
"177",-0.23987795802576,-0.331899482607656,-0.23669484572034,-0.350519192097275,0.0446402690761201,-0.150609995770826,0.0508104788318553
"178",0.0566533268883109,-0.0914675169703301,-0.384176552499655,-0.246665508985928,0.0446488280433689,-0.136338824994281,-0.177083722262726
"179",0.0079552016837215,-0.0500989102069139,-0.502493269805611,-0.271685587801486,-0.254129453222063,-0.0529529003314027,0.067471141243093
"180",0.140805446606667,-0.275225217081044,-0.326337412276804,-0.388064348283034,-0.0410312887483527,-0.0737685209828859,-0.119169276642032
"181",-0.0814369875574404,-0.116351005618312,-0.31835998917547,-0.185756412126467,-0.314300039510609,-0.0839770242870708,0.301049091937354
"182",-0.0135988618167248,-0.199897030939324,-0.327292964572966,-0.0858111634192105,-0.18322449592715,-0.116168865618301,0.00319562852959637
"183",-0.0498943648270427,-0.266769047679035,-0.222338661795236,-0.25198219158429,-0.210162601459284,-0.241505118378125,0.0862868784785942
"184",-0.117779756653873,-0.219509220428903,-0.31835998917547,-0.220425009638084,-0.0348936707553632,-0.223778406756388,0.0633392142155508
"185",0.132987652764508,-0.318580463417044,-0.36214404007157,-0.0431254250357131,-0.0613971754858798,-0.213937069772985,-0.0562050378905421
"186",0.0604762711615206,-0.223495107100327,-0.16405857168704,-0.137725478388114,-0.0790545774706542,-0.197451537486943,0.0938025637962927
"187",-0.0598291090089114,-0.173959320707135,-0.317759465566747,-0.245955605983104,0.235624384396834,-0.242439374642453,0.141934416382075
"188",0.102317964539333,-0.245636204803791,-0.0323658686019182,-0.224672713714137,-0.200356699422036,-0.201826476723886,-0.151771198906759
"189",0.0148706882883581,-0.0517340510818891,-0.363130504437352,-0.208130179678837,-0.212897914762007,0.00567471371392721,0.195909986284071
"190",-0.196918077582609,-0.187639149583262,-0.352307171033465,-0.155336668124662,-0.293640482834141,0.113708695080786,-0.102179407695557
"191",-0.106052952013666,-0.371383626721372,-0.174965664298852,-0.488283345489282,0.0781782922763313,-0.220689091031181,0.190699677480245
"192",-0.125590855462038,-0.0993698058137511,-0.218080455829395,-0.147212497492257,-0.158592917340215,-0.253615805894229,0.0279750751389076
"193",0.0298978667804979,0.023509432008027,-0.318527681141405,-0.404857177978625,-0.240133204738142,-0.117903184241245,0.0582229384972364
"194",-0.0201744960642819,-0.375289249417974,-0.290263673248735,-0.267288250030725,-0.126432797045461,-0.186103199537069,0.17835249670438
"195",-0.165188111136727,-0.208764110323251,-0.342531150324816,-0.270666137287079,-0.227294001361725,-0.168401479955603,-0.0174996508782353
"196",-0.0195931327597853,-0.112484001468196,-0.237124675412621,-0.102885935378876,-0.0026453854279071,-0.107776294322549,-0.0531852538159342
"197",-0.114989596147666,-0.257656802705525,-0.432223767277757,-0.198366776606742,-0.137854874796172,-0.0787324306698735,0.121370473165914
"198",-0.0802578700758083,-0.134016856242984,-0.206369903015581,-0.253560932238902,0.0561522271288467,-0.101026543788075,0.0451169440531803
"199",0.090178910756482,-0.247474431057548,-0.395607273201918,-0.0320538696693753,-0.191764256095851,-0.294350026664512,0.0332619434643071
"200",0.0122605109601778,-0.156340607274035,-0.145925004473953,-0.243139965819276,0.181219735867383,-0.124783878846782,-0.268325443878632
"201",0.226116838634487,-0.178809306981252,-0.0750940925619497,-0.179520305088879,-0.26570076475312,-0.182933822997489,-0.165214467614673
"202",0.0100986251676836,-0.0821815471443806,-0.0739367165812588,-0.297616029433275,0.110562075137082,-0.160697332164333,-0.026021710006485
"203",-0.00977076034161081,-0.237987289088913,-0.247206335802251,-0.287814120224415,-0.203363588381752,-0.0765329431146038,-0.0981765611608998
"204",0.0580740864363328,-0.251742664459232,-0.313631097488851,-0.315922276380187,-0.0171944518744002,-0.113766080919348,-0.069875277529477
"205",-0.15187219748945,-0.219721360063244,-0.484306702663241,-0.277895811568467,-0.141484636744599,-0.236223215329068,0
"206",-0.205357005252658,-0.0733186888104786,-0.351365562921408,-0.104888201244208,-0.157038068920167,-0.157794052414775,-0.0857037063673328
"207",0.0271816961441991,-0.21070722387186,-0.306950315863316,-0.151854286406055,-0.286002398680074,-0.123132772144438,0.0748307386596903
